水利種別(消火栓),水利種別(消火栓)名,市町村(消火栓)名,担当区内通番(消火栓),設置場所-1(消火栓),配管径,Ｘ座標(栓)(座標),Ｙ座標(栓)(座標),緯度(栓)(座標),経度(栓)(座標),備考
01,消火栓,彦根市,285,彦根市京町１丁目　 ,200,2382639,-8136519,0351558428,1361542876,
01,消火栓,彦根市,286,彦根市京町２丁目　 ,100,2373131,-8153294,0351552992,1361539096,
01,消火栓,彦根市,287,彦根市京町２丁目　 ,75,2366602,-8161408,0351550364,1361536504,
01,消火栓,彦根市,288,彦根市京町２丁目　 ,75,2364320,-8158752,0351551228,1361535604,
01,消火栓,彦根市,289,彦根市京町２丁目　 ,100,2362390,-8168435,0351548087,1361534830,
01,消火栓,彦根市,290,彦根市河原３丁目　 ,75,2354454,-8177968,0351545000,1361531680,
01,消火栓,彦根市,291,彦根市河原３丁目　 ,150,2348818,-8179424,0351544532,1361529448,
01,消火栓,彦根市,292,彦根市河原２丁目　 ,150,2353850,-8190393,0351540968,1361531428,
01,消火栓,彦根市,293,彦根市河原２丁目　 ,75,2343695,-8192492,0351540296,1361527408,
01,消火栓,彦根市,294,彦根市河原２丁目　 ,75,2352357,-8199199,0351538111,1361530829,
01,消火栓,彦根市,295,彦根市錦町　 ,75,2362747,-8183159,0351543308,1361534956,
01,消火栓,彦根市,296,彦根市京町１丁目　 ,100,2369906,-8172492,0351546764,1361537800,
01,消火栓,彦根市,297,彦根市京町１丁目　 ,75,2374615,-8164049,0351549500,1361539672,
01,消火栓,彦根市,298,彦根市京町１丁目　 ,75,2376897,-8167260,0351548456,1361540572,
01,消火栓,彦根市,299,彦根市京町１丁目　 ,100,2383972,-8159144,0351551084,1361543380,
01,消火栓,彦根市,300,彦根市京町１丁目　 ,100,2390767,-8148699,0351554468,1361546080,
01,消火栓,彦根市,301,彦根市大東町　 ,75,2387191,-8137838,0351557996,1361544676,
01,消火栓,彦根市,302,彦根市大東町　 ,350,2394619,-8125950,0351601848,1361547628,
01,消火栓,彦根市,303,彦根市大東町　 ,100,2405100,-8133021,0351559544,1361551768,
01,消火栓,彦根市,304,彦根市大東町　 ,75,2405890,-8122370,0351603000,1361552092,
01,消火栓,彦根市,305,彦根市大東町　 ,75,2402608,-8119828,0351603828,1361550796,
01,消火栓,彦根市,306,彦根市大東町　 ,75,2409176,-8107978,0351607668,1361553408,
01,消火栓,彦根市,307,彦根市大東町　 ,150,2415638,-8127558,0351601308,1361555944,
01,消火栓,彦根市,308,彦根市南川瀬町　 ,75,2083721,-8656933,0351309768,1361344112,
01,消火栓,彦根市,309,彦根市大東町　 ,150,2413757,-8138544,0351557744,1361555188,
01,消火栓,彦根市,310,彦根市大東町　 ,200,2401944,-8143678,0351556088,1361550508,
01,消火栓,彦根市,311,彦根市安清町　 ,350,2404870,-8149438,0351554216,1361551660,
01,消火栓,彦根市,312,彦根市大東町　 ,150,2411783,-8149087,0351554324,1361554396,
01,消火栓,彦根市,313,彦根市安清町　 ,150,2405901,-8160528,0351550616,1361552056,
01,消火栓,彦根市,314,彦根市安清町　 ,150,2394019,-8173981,0351546260,1361547340,
01,消火栓,彦根市,315,彦根市安清町　 ,100,2388663,-8175512,0351545768,1361545219,
01,消火栓,彦根市,316,彦根市安清町　 ,75,2381089,-8169800,0351547628,1361542228,
01,消火栓,彦根市,317,彦根市錦町　 ,100,2376570,-8181127,0351543956,1361540428,
01,消火栓,彦根市,318,彦根市安清町　 ,150,2388224,-8184645,0351542804,1361545036,
01,消火栓,彦根市,319,彦根市安清町　 ,150,2382133,-8198171,0351538420,1361542612,
01,消火栓,彦根市,320,彦根市錦町　 ,75,2372134,-8189457,0351541256,1361538664,
01,消火栓,彦根市,321,彦根市河原３丁目　 ,150,2365336,-8199015,0351538160,1361535964,
01,消火栓,彦根市,322,彦根市河原１丁目　 ,75,2359018,-8201324,0351537416,1361533462,
01,消火栓,彦根市,323,彦根市河原１丁目　 ,75,2363466,-8205533,0351536046,1361535218,
01,消火栓,彦根市,324,彦根市河原１丁目　 ,75,2368531,-8209946,0351534610,1361537217,
01,消火栓,彦根市,325,彦根市芹町　 ,150,2369483,-8219192,0351531608,1361537584,
01,消火栓,彦根市,326,彦根市河原１丁目　 ,200,2375195,-8207715,0351535328,1361539857,
01,消火栓,彦根市,327,彦根市安清町　 ,150,2388047,-8204265,0351536437,1361544945,
01,消火栓,彦根市,328,彦根市芹町　 ,100,2382400,-8218271,0351531896,1361542696,
01,消火栓,彦根市,329,彦根市芹町　 ,75,2375318,-8223835,0351530096,1361539888,
01,消火栓,彦根市,330,彦根市芹町　 ,100,2386158,-8228798,0351528476,1361544172,
01,消火栓,彦根市,331,彦根市芹町　 ,150,2397609,-8212202,0351533852,1361548721,
01,消火栓,彦根市,332,彦根市芹川町　 ,100,2402510,-8209577,0351534700,1361550663,
01,消火栓,彦根市,333,彦根市芹川町　 ,100,2408724,-8195794,0351539168,1361553136,
01,消火栓,彦根市,334,彦根市外町　 ,100,2418513,-8182124,0351543596,1361557024,
01,消火栓,彦根市,335,彦根市外町　 ,200,2422088,-8158266,0351551336,1361558464,
01,消火栓,彦根市,336,彦根市駅東町,0,2422576,-8136635,0351558356,1361558680,
01,消火栓,彦根市,337,彦根市八坂町　 ,100,2002238,-8227637,0351529156,1361312262,
01,消火栓,彦根市,338,彦根市外町　 ,200,2434357,-8166662,0351548601,1361603310,
01,消火栓,彦根市,339,彦根市外町　 ,75,2438689,-8174416,0351546080,1361605016,
01,消火栓,彦根市,340,彦根市外町　 ,200,2447038,-8172983,0351546538,1361608322,
01,消火栓,彦根市,341,彦根市外町　 ,200,2450825,-8171449,0351547032,1361609822,
01,消火栓,彦根市,342,彦根市里根町　 ,150,2469067,-8171339,0351547052,1361617040,
01,消火栓,彦根市,343,彦根市里根町　 ,150,2463894,-8175901,0351545576,1361614988,
01,消火栓,彦根市,344,彦根市幸町　 ,150,2473475,-8186523,0351542120,1361618768,
01,消火栓,彦根市,345,彦根市幸町　 ,75,2481295,-8185060,0351542588,1361621864,
01,消火栓,彦根市,346,彦根市幸町　 ,150,2482146,-8196815,0351538772,1361622188,
01,消火栓,彦根市,347,彦根市幸町　 ,75,2472499,-8195622,0351539168,1361618372,
01,消火栓,彦根市,348,彦根市外町　 ,75,2449115,-8194354,0351539600,1361609120,
01,消火栓,彦根市,349,彦根市芹川町　 ,75,2448241,-8207557,0351535316,1361608760,
01,消火栓,彦根市,350,彦根市西沼波町　 ,250,2460730,-8216951,0351532256,1361613692,
01,消火栓,彦根市,351,彦根市芹川町　 ,100,2446010,-8223869,0351530024,1361607860,
01,消火栓,彦根市,352,彦根市芹川町　 ,75,2440960,-8206578,0351535640,1361605880,
01,消火栓,彦根市,353,彦根市芹川町　 ,100,2420787,-8197176,0351538709,1361557908,
01,消火栓,彦根市,354,彦根市芹川町　 ,75,2420772,-8210404,0351534416,1361557888,
01,消火栓,彦根市,355,彦根市芹川町　 ,75,2433816,-8219045,0351531600,1361603040,
01,消火栓,彦根市,356,彦根市芹川町　 ,100,2431400,-8231395,0351527594,1361602071,
01,消火栓,彦根市,357,彦根市芹川町　 ,75,2398131,-8249620,0351521708,1361548888,
01,消火栓,彦根市,358,彦根市大薮町　 ,200,2153753,-8098826,0351610848,1361412336,
01,消火栓,彦根市,359,彦根市大薮町　 ,200,2129050,-8116077,0351605268,1361402544,
01,消火栓,彦根市,360,彦根市大薮町　 ,200,2117790,-8124645,0351602496,1361358080,
01,消火栓,彦根市,361,彦根市大薮町　 ,200,2106378,-8133440,0351559651,1361353556,
01,消火栓,彦根市,362,彦根市大薮町　 ,200,2096056,-8141936,0351556901,1361349463,
01,消火栓,彦根市,363,彦根市大薮町　 ,200,2081381,-8154901,0351552704,1361343644,
01,消火栓,彦根市,364,彦根市大薮町　 ,200,2067942,-8164827,0351549493,1361338317,
01,消火栓,彦根市,365,彦根市八坂町　 ,200,2049775,-8178378,0351545108,1361331116,
01,消火栓,彦根市,366,彦根市八坂町　 ,100,2042670,-8174623,0351546332,1361328308,
01,消火栓,彦根市,367,彦根市八坂町　 ,200,2037241,-8187391,0351542192,1361326148,
01,消火栓,彦根市,368,彦根市八坂町　 ,75,2048443,-8192690,0351540464,1361330576,
01,消火栓,彦根市,369,彦根市八坂町　 ,75,2048928,-8206111,0351536108,1361330756,
01,消火栓,彦根市,370,彦根市八坂町　 ,100,2062185,-8194766,0351539780,1361336012,
01,消火栓,彦根市,371,彦根市八坂町　 ,150,2063702,-8181785,0351543992,1361336624,
01,消火栓,彦根市,372,彦根市八坂町　 ,150,2071090,-8190087,0351541292,1361339540,
01,消火栓,彦根市,373,彦根市開出今町　 ,75,2082560,-8192945,0351540356,1361344076,
01,消火栓,彦根市,374,彦根市開出今町　 ,100,2087848,-8197591,0351538844,1361346164,
01,消火栓,彦根市,375,彦根市開出今町　 ,75,2094216,-8197688,0351538808,1361348684,
01,消火栓,彦根市,376,彦根市開出今町　 ,100,2098601,-8205442,0351536288,1361350412,
01,消火栓,彦根市,377,彦根市開出今町　 ,150,2090150,-8209788,0351534884,1361347064,
01,消火栓,彦根市,378,彦根市開出今町　 ,100,2092821,-8223647,0351530384,1361348108,
01,消火栓,彦根市,379,彦根市開出今町　 ,75,2097752,-8231733,0351527756,1361350052,
01,消火栓,彦根市,380,彦根市開出今町　 ,150,2104853,-8223083,0351530558,1361352870,
01,消火栓,彦根市,381,彦根市大薮町　 ,75,2115998,-8136074,0351558788,1361357360,
01,消火栓,彦根市,382,彦根市大薮町　 ,75,2126644,-8137159,0351558428,1361401572,
01,消火栓,彦根市,383,彦根市大薮町　 ,75,2128073,-8125952,0351602064,1361402148,
01,消火栓,彦根市,384,彦根市大薮町　 ,100,2170171,-8116867,0351604980,1361418816,
01,消火栓,彦根市,385,彦根市大薮町　 ,100,2175742,-8125838,0351602064,1361421012,
01,消火栓,彦根市,386,彦根市大薮町　 ,100,2168659,-8131069,0351600372,1361418204,
01,消火栓,彦根市,387,彦根市大薮町　 ,100,2164312,-8139509,0351557636,1361416476,
01,消火栓,彦根市,388,彦根市大薮町　 ,100,2176138,-8139481,0351557636,1361421156,
01,消火栓,彦根市,389,彦根市大薮町　 ,100,2192039,-8131234,0351600300,1361427456,
01,消火栓,彦根市,390,彦根市大薮町　 ,200,2183699,-8143678,0351556268,1361424144,
01,消火栓,彦根市,391,彦根市大薮町　 ,100,2193707,-8144097,0351556124,1361428104,
01,消火栓,彦根市,392,彦根市大薮町　 ,150,2188908,-8153094,0351553208,1361426196,
01,消火栓,彦根市,393,彦根市大薮町　 ,150,2183374,-8159652,0351551084,1361424000,
01,消火栓,彦根市,394,彦根市大薮町　 ,50,2197727,-8151076,0351553856,1361429688,
01,消火栓,彦根市,395,彦根市大薮町　 ,75,2206205,-8158265,0351551516,1361433036,
01,消火栓,彦根市,396,彦根市大薮町　 ,100,2199403,-8166934,0351548708,1361430336,
01,消火栓,彦根市,397,彦根市大薮町　 ,75,2193393,-8164397,0351549536,1361427960,
01,消火栓,彦根市,398,彦根市大薮町　 ,75,2189411,-8172948,0351546764,1361426376,
01,消火栓,彦根市,399,彦根市大薮町　 ,100,2182872,-8177733,0351545216,1361423784,
01,消火栓,彦根市,400,彦根市大薮町　 ,100,2171327,-8181532,0351543992,1361419212,
01,消火栓,彦根市,401,彦根市大薮町　 ,200,2152999,-8202208,0351537296,1361411940,
01,消火栓,彦根市,402,彦根市大薮町　 ,100,2184993,-8189708,0351541328,1361424612,
01,消火栓,彦根市,403,彦根市大薮町　 ,100,2197021,-8173372,0351546620,1361429387,
01,消火栓,彦根市,404,彦根市大薮町　 ,100,2208321,-8167910,0351548384,1361433864,
01,消火栓,彦根市,405,彦根市中薮町　 ,100,2225034,-8157109,0351551876,1361440488,
01,消火栓,彦根市,406,彦根市中薮町　 ,150,2236630,-8137336,0351558284,1361445096,
01,消火栓,彦根市,407,彦根市中薮町　 ,75,2218569,-8117637,0351604692,1361437968,
01,消火栓,彦根市,408,彦根市中薮町　 ,100,2242900,-8134437,0351559220,1361447580,
01,消火栓,彦根市,409,彦根市中薮町　 ,100,2255749,-8143279,0351556340,1361452656,
01,消火栓,彦根市,410,彦根市竹ケ鼻町　 ,75,2212572,-8417477,0351427384,1361435304,
01,消火栓,彦根市,411,彦根市中薮町　 ,75,2236496,-8156748,0351551984,1361445024,
01,消火栓,彦根市,412,彦根市中薮町　 ,125,2241526,-8167163,0351548600,1361447004,
01,消火栓,彦根市,413,彦根市大薮町　 ,100,2214797,-8177935,0351545125,1361436417,
01,消火栓,彦根市,414,彦根市大薮町　 ,150,2205437,-8179120,0351544748,1361432712,
01,消火栓,彦根市,415,彦根市大薮町　 ,100,2202635,-8186448,0351542372,1361431596,
01,消火栓,彦根市,416,彦根市大薮町　 ,75,2179758,-8206914,0351535748,1361422524,
01,消火栓,彦根市,417,彦根市西今町　 ,200,2172500,-8215250,0351533048,1361419644,
01,消火栓,彦根市,418,彦根市西今町　 ,200,2182525,-8222436,0351530708,1361423604,
01,消火栓,彦根市,419,彦根市大薮町　 ,100,2196611,-8215858,0351532832,1361429184,
01,消火栓,彦根市,420,彦根市大薮町　 ,75,2198579,-8201876,0351537368,1361429976,
01,消火栓,彦根市,421,彦根市大薮町　 ,100,2206020,-8194316,0351539816,1361432928,
01,消火栓,彦根市,422,彦根市大薮町　 ,150,2213187,-8185757,0351542588,1361435772,
01,消火栓,彦根市,423,彦根市大薮町　 ,150,2222849,-8193276,0351540140,1361439588,
01,消火栓,彦根市,424,彦根市大薮町　 ,100,2215224,-8200172,0351537908,1361436564,
01,消火栓,彦根市,425,彦根市大薮町　 ,100,2211157,-8211274,0351534308,1361434944,
01,消火栓,彦根市,426,彦根市平田町　 ,200,2194098,-8229951,0351528260,1361428176,
01,消火栓,彦根市,427,彦根市平田町　 ,100,2186399,-8244057,0351523688,1361425116,
01,消火栓,彦根市,428,彦根市平田町　 ,100,2179883,-8258604,0351518972,1361422524,
01,消火栓,彦根市,429,彦根市西今町　 ,75,2167787,-8260518,0351518360,1361417736,
01,消火栓,彦根市,430,彦根市西今町　 ,75,2158676,-8255327,0351520052,1361414136,
01,消火栓,彦根市,431,彦根市西今町　 ,200,2145005,-8253651,0351520607,1361408729,
01,消火栓,彦根市,432,彦根市開出今町　 ,75,2109295,-8265538,0351516776,1361354588,
01,消火栓,彦根市,433,彦根市西今町　 ,100,2144144,-8266343,0351516488,1361408376,
01,消火栓,彦根市,434,彦根市西今町　 ,200,2152502,-8260666,0351518324,1361411688,
01,消火栓,彦根市,435,彦根市西今町　 ,200,2159340,-8266861,0351516308,1361414388,
01,消火栓,彦根市,436,彦根市西今町　 ,100,2149618,-8272320,0351514544,1361410536,
01,消火栓,彦根市,437,彦根市西今町　 ,100,2159914,-8278507,0351512528,1361414604,
01,消火栓,彦根市,438,彦根市西今町　 ,200,2169644,-8276265,0351513248,1361418456,
01,消火栓,彦根市,439,彦根市西今町　 ,250,2183553,-8271240,0351514868,1361423964,
01,消火栓,彦根市,440,彦根市平田町　 ,250,2187276,-8268236,0351515840,1361425440,
01,消火栓,彦根市,441,彦根市平田町　 ,250,2193532,-8259125,0351518792,1361427924,
01,消火栓,彦根市,442,彦根市平田町　 ,250,2201419,-8247570,0351522536,1361431056,
01,消火栓,彦根市,444,彦根市平田町　 ,200,2211935,-8231793,0351527648,1361435232,
01,消火栓,彦根市,445,彦根市長曽根南町　 ,200,2229521,-8205794,0351536072,1361442216,
01,消火栓,彦根市,446,彦根市大薮町　 ,100,2231504,-8198246,0351538520,1361443008,
01,消火栓,彦根市,447,彦根市長曽根南町　 ,200,2238949,-8191905,0351540572,1361445960,
01,消火栓,彦根市,448,彦根市後三条町　 ,250,2244569,-8183572,0351543272,1361448192,
01,消火栓,彦根市,449,彦根市後三条町　 ,75,2250385,-8181006,0351544100,1361450496,
01,消火栓,彦根市,450,彦根市後三条町　 ,250,2250370,-8175127,0351546008,1361450496,
01,消火栓,彦根市,451,彦根市後三条町　 ,250,2260160,-8161126,0351550544,1361454384,
01,消火栓,彦根市,452,彦根市後三条町　 ,100,2264737,-8172207,0351546944,1361456184,
01,消火栓,彦根市,453,彦根市後三条町　 ,100,2255948,-8186428,0351542336,1361452692,
01,消火栓,彦根市,454,彦根市長曽根南町　 ,150,2247156,-8199649,0351538052,1361449200,
01,消火栓,彦根市,455,彦根市長曽根南町　 ,150,2236917,-8216424,0351532616,1361445132,
01,消火栓,彦根市,456,彦根市平田町　 ,250,2218338,-8245865,0351523076,1361437752,
01,消火栓,彦根市,457,彦根市平田町　 ,100,2202285,-8266536,0351516379,1361431380,
01,消火栓,彦根市,458,彦根市平田町　 ,150,2209221,-8275504,0351513464,1361434116,
01,消火栓,彦根市,459,彦根市平田町　 ,250,2230095,-8254044,0351520412,1361442396,
01,消火栓,彦根市,460,彦根市長曽根南町　 ,100,2250496,-8225486,0351529664,1361450496,
01,消火栓,彦根市,461,彦根市長曽根南町　 ,100,2250922,-8213949,0351533408,1361450676,
01,消火栓,彦根市,462,彦根市長曽根南町　 ,75,2258911,-8207163,0351535604,1361453844,
01,消火栓,彦根市,463,彦根市後三条町　 ,75,2257244,-8195409,0351539420,1361453196,
01,消火栓,彦根市,464,彦根市後三条町　 ,75,2264603,-8191286,0351540752,1361456112,
01,消火栓,彦根市,465,彦根市後三条町　 ,75,2264303,-8180749,0351544172,1361456004,
01,消火栓,彦根市,466,彦根市後三条町　 ,100,2279136,-8182154,0351543704,1361501872,
